10140,7,1
10160,7,1
10180,7,2
10200,7,2
10220,7,1
10240,8,1
10260,7,1
10280,7,2
10300,7,1
10320,6,2
10340,7,2
10360,7,2
10380,7,2
10400,7,1
10420,6,2
10440,7,2
10460,7,1
10480,7,1
10500,6,2
10520,7,2
10540,7,2
10560,7,2
10580,7,3
10600,7,2
10620,6,2
10640,8,1
10660,7,2
10680,8,2
10700,7,1
10720,7,2
10740,7,2
10760,8,2
10780,7,2
10800,7,2
10820,7,4
10840,7,2
10860,7,1
10880,7,2
10900,7,2
10920,7,3
10940,7,2
10960,7,2
10980,7,1
11000,7,3
11020,7,2
11040,7,2
11060,8,3
11080,7,4
11100,7,4
11120,7,2
11140,7,2
11160,7,2
11180,7,2
11200,7,2
11220,7,2
11240,6,3
11260,7,3
11280,7,2
11300,7,2
11320,7,2
11340,7,3
11360,7,2
11380,7,2
11400,7,3
11420,7,1
11440,7,2
11460,7,3
11480,7,4
11500,7,4
11520,7,2
11540,7,2
11560,7,3
11580,7,4
11600,7,2
11620,6,3
11640,7,2
11660,7,3
11680,7,2
11700,7,1
11720,7,2
11740,7,2
11760,7,2
11780,7,1
11800,7,2
11820,6,2
11840,7,2
11860,7,2
11880,7,3
11900,7,3
11920,7,3
11940,7,2
11960,7,3
11980,8,2
12000,7,2
12020,7,3
12040,6,3
12060,8,2
12080,8,2
12100,7,3
12120,7,2
12140,7,3
12160,7,2
12180,7,2
12200,7,4
12220,7,2
12240,7,2
12260,7,1
12280,7,2
12300,7,2
12320,7,2
12340,8,4
12360,7,3
12380,7,2
12400,8,3
12420,8,2
12440,7,2
12460,7,2
12480,7,3
12500,7,2
12520,7,4
12540,7,4
12560,7,2
12580,7,2
12600,7,2
12620,8,2
12640,8,2
12660,7,2
12680,7,2
12700,7,4
12720,8,2
12740,7,3
12760,7,4
12780,7,1
12800,7,4
12820,7,3
12840,7,3
12860,7,4
12880,7,2
12900,7,1
12920,7,3
12940,8,1
12960,6,2
12980,7,2
13000,7,6
13020,7,2
13040,7,2
13060,7,2
13080,7,1
13100,7,5
13120,7,2
13140,7,2
13160,7,3
13180,7,3
13200,9,2
13220,7,2
13240,7,2
13260,7,2
13280,6,3
13300,8,2
13320,7,2
13340,7,2
13360,7,4
13380,7,2
13400,7,2
13420,7,2
13440,8,1
13460,7,2
13480,7,4
13500,7,1
13520,8,1
13540,7,2
13560,7,2
13580,7,4
13600,7,2
13620,7,2
13640,8,2
13660,7,3
13680,7,2
13700,7,2
13720,8,2
13740,7,3
13760,7,4
13780,8,4
13800,7,3
13820,7,2
13840,8,2
13860,7,3
13880,7,2
13900,7,6
13920,7,2
13940,7,3
13960,8,2
13980,6,2
14000,6,3
14020,7,1
14040,7,1
14060,7,1
14080,7,3
14100,8,2
14120,7,3
14140,7,3
14160,7,2
14180,7,1
14200,7,3
14220,7,5
14240,7,2
14260,8,5
14280,7,2
14300,7,3
14320,7,3
14340,7,5
14360,6,3
14380,7,2
14400,7,3
14420,7,1
14440,6,3
14460,8,2
14480,7,1
14500,7,2
14520,7,4
14540,7,5
14560,7,3
14580,7,2
14600,7,3
14620,8,2
14640,7,3
14660,7,2
14680,6,2
14700,7,2
14720,8,2
14740,7,2
14760,8,2
14780,8,5
14800,7,2
14820,7,2
14840,8,4
14860,8,2
14880,7,2
14900,7,2
14920,8,2
14940,7,2
14960,7,4
14980,8,2
15000,7,2
15020,7,2
15040,7,3
15060,7,2
15080,7,3
15100,7,4
15120,8,2
15140,8,2
15160,7,3
15180,7,3
15200,7,2
15220,7,3
15240,7,3
15260,7,2
15280,7,3
15300,7,2
15320,6,3
15340,7,4
15360,7,4
15380,7,2
15400,6,4
15420,8,2
15440,7,2
15460,7,3
15480,7,1
15500,8,2
15520,7,2
15540,7,4
15560,7,4
15580,7,2
15600,7,2
15620,7,2
15640,7,6
15660,8,4
15680,7,2
15700,7,2
15720,6,5
15740,8,1
15760,7,2
15780,7,2
15800,7,2
15820,7,2
15840,7,1
15860,7,3
15880,8,3
15900,7,2
15920,7,6
15940,8,2
15960,7,3
15980,7,2
16000,7,3
16020,7,6
16040,8,3
16060,7,3
16080,7,2
16100,6,4
16120,7,2
16140,7,2
16160,7,2
16180,7,2
16200,7,3
16220,8,3
16240,9,2
16260,7,2
16280,7,2
16300,7,2
16320,7,1
16340,7,4
16360,7,3
16380,8,2
16400,14,4
16420,15,4
16440,15,4
16460,14,5
16480,16,3
16500,15,4
16520,16,7
16540,15,5
16560,16,2
16580,15,3
16600,15,3
16620,15,6
16640,15,5
16660,15,3
16680,14,4
16700,16,5
16720,17,4
16740,15,3
16760,15,3
16780,15,4
16800,15,3
16820,15,4
16840,15,4
16860,15,5
16880,16,4
16900,18,4
16920,15,8
16940,16,4
16960,15,3
16980,15,3
17000,14,3
17020,15,5
17040,15,4
17060,15,3
17080,16,3
17100,15,4
17120,14,4
17140,14,3
17160,15,4
17180,15,4
17200,16,3
17220,16,3
17240,15,4
17260,15,3
17280,16,3
17300,16,7
17320,16,3
17340,19,4
17360,15,4
17380,15,3
17400,15,3
17420,15,4
17440,15,3
17460,15,3
17480,15,7
17500,15,4
17520,16,3
17540,15,5
17560,15,4
17580,15,4
17600,16,3
17620,15,4
17640,16,3
17660,16,4
17680,15,4
17700,15,3
17720,16,4
17740,15,6
17760,16,3
17780,16,3
17800,15,4
17820,14,4
17840,16,3
17860,15,3
17880,15,3
17900,15,4
17920,15,4
17940,15,5
17960,15,4
17980,15,4
18000,15,3
18020,16,3
18040,15,3
18060,15,4
18080,15,3
18100,16,3
18120,15,6
18140,15,4
18160,15,5
18180,15,3
18200,15,4
18220,15,4
18240,15,3
18260,15,3
18280,15,3
18300,15,4
18320,17,3
18340,15,3
18360,14,4
18380,15,4
18400,15,5
18420,15,6
18440,16,3
18460,16,4
18480,15,4
18500,15,3
18520,18,4
18540,15,4
18560,16,2
18580,15,4
18600,15,3
18620,16,5
18640,16,3
18660,15,6
18680,15,3
18700,16,4
18720,15,4
18740,15,4
18760,16,4
18780,15,4
18800,18,4
18820,15,4
18840,15,3
18860,16,4
18880,15,4
18900,16,4
18920,16,3
18940,16,6
18960,15,3
18980,15,3
19000,15,3
19020,15,5
19040,14,4
19060,15,3
19080,16,3
19100,15,6
19120,16,3
19140,15,4
19160,15,3
19180,15,4
19200,15,4
19220,16,3
19240,14,5
19260,15,4
19280,15,3
19300,15,3
19320,18,3
19340,14,4
19360,15,4
19380,15,4
19400,15,3
19420,15,4
19440,15,4
19460,16,4
19480,14,4
19500,15,4
19520,15,3
19540,15,4
19560,15,5
19580,15,4
19600,15,3
19620,15,4
19640,15,5
19660,15,8
19680,17,3
19700,15,4
19720,15,4
19740,20,4
19760,15,7
19780,15,3
19800,15,6
19820,15,4
19840,15,4
19860,16,3
19880,15,3
19900,16,4
19920,15,4
19940,15,3
19960,16,4
19980,15,4
20000,15,4
20020,15,4
20040,15,6
20060,15,4
20080,14,4
20100,15,3
20120,15,3
20140,15,4
20160,15,3
20180,16,3
20200,16,3
20220,16,4
20240,16,4
20260,15,4
20280,15,3
20300,16,4
20320,15,4
20340,15,5
20360,15,4
20380,15,4
20400,15,4
20420,15,3
20440,15,3
20460,15,4
20480,15,3
20500,18,4
20520,15,4
20540,15,5
20560,17,3
20580,15,4
20600,16,4
20620,15,5
20640,15,4
20660,15,4
20680,15,3
20700,15,4
20720,16,4
20740,15,4
20760,15,5
20780,15,4
20800,15,5
20820,15,3
20840,15,4
20860,15,4
20880,14,4
20900,15,3
20920,15,5
20940,14,5
20960,15,4
20980,15,4
21000,16,4
21020,16,4
21040,16,3
21060,15,4
21080,15,4
21100,17,4
21120,14,4
21140,16,6
21160,15,3
21180,15,4
21200,15,4
21220,15,3
21240,15,5
21260,15,4
21280,15,4
21300,15,3
21320,16,3
21340,15,4
21360,15,3
21380,15,4
21400,15,5
21420,15,6
21440,14,4
21460,15,4
21480,14,4
21500,16,4
21520,15,4
21540,15,3
21560,15,4
21580,15,4
21600,15,3
21620,16,3
21640,15,3
21660,15,4
21680,14,4
21700,16,3
21720,15,5
21740,15,4
21760,15,6
21780,15,4
21800,15,4
21820,16,5
21840,16,4
21860,15,3
21880,15,4
21900,15,4
21920,14,5
21940,15,4
21960,15,5
21980,15,4
22000,15,3
22020,16,4
22040,15,4
22060,15,4
22080,16,3
22100,18,3
22120,14,4
22140,15,5
22160,15,3
22180,17,4
22200,16,4
22220,15,4
22240,15,3
22260,15,4
22280,15,4
22300,16,3
22320,15,3
22340,15,4
22360,15,3
22380,15,4
22400,15,5
22420,15,3
22440,16,3
22460,15,4
22480,15,3
22500,16,6
22520,16,3
22540,15,4
22560,15,4
22580,15,3
22600,15,5
22620,16,4
22640,15,5
22660,15,4
22680,15,4
22700,15,5
22720,15,4
22740,15,4
22760,18,4
22780,15,7
22800,14,4
22820,16,4
22840,15,3
22860,14,4
22880,15,5
22900,15,3
22920,15,5
22940,14,4
22960,14,4
22980,15,5
23000,16,4
23020,15,5
23040,15,5
23060,15,4
23080,15,5
23100,16,4
23120,15,4
23140,15,4
23160,15,4
23180,15,4
23200,15,3
23220,15,4
23240,15,4
23260,15,4
23280,15,4
23300,15,4
23320,15,5
23340,15,4
23360,15,4
23380,15,4
23400,17,3
23420,16,5
23440,17,3
23460,15,4
23480,15,4
23500,16,4
23520,16,4
23540,15,3
23560,16,4
23580,14,3
23600,15,4
23620,15,4
23640,15,3
23660,15,4
23680,16,4
23700,15,4
23720,16,6
23740,15,4
23760,15,4
23780,15,3
23800,15,4
23820,15,5
23840,15,3
23860,15,4
23880,15,3
23900,15,4
23920,15,4
23940,15,4
23960,15,3
23980,15,4
24000,14,4
24020,15,3
24040,16,3
24060,17,5
24080,16,3
24100,16,4
24120,15,3
24140,15,4
24160,16,3
24180,16,3
24200,16,3
24220,16,4
24240,15,3
24260,16,3
24280,16,7
24300,16,4
24320,15,6
24340,16,3
24360,15,4
24380,15,5
24400,15,4
24420,15,5
24440,15,4
24460,15,4
24480,16,4
24500,14,3
24520,15,7
24540,15,4
24560,16,4
24580,15,4
24600,15,4
24620,16,4
24640,16,4
24660,16,3
24680,15,4
24700,15,4
24720,15,3
24740,15,4
24760,15,3
24780,15,4
24800,15,3
24820,15,6
24840,16,3
24860,15,4
24880,18,3
24900,15,3
24920,15,3
24940,16,5
24960,15,4
24980,16,3
25000,16,3
25020,16,4
25040,16,3
25060,15,4
25080,15,4
25100,15,4
25120,15,3
25140,15,3
25160,17,3
25180,16,4
25200,15,4
25220,15,3
25240,16,4
25260,15,4
25280,15,4
25300,15,6
25320,16,3
25340,14,4
25360,15,4
25380,15,4
25400,15,4
25420,16,5
25440,14,4
25460,15,4
25480,16,4
25500,15,4
25520,16,3
25540,16,6
25560,15,3
25580,15,5
25600,14,4
25620,16,5
25640,16,5
25660,16,4
25680,15,4
25700,15,3
25720,14,5
25740,16,4
25760,15,3
25780,15,3
25800,14,4
25820,15,4
25840,16,3
25860,16,3
25880,16,3
25900,15,4
25920,15,4
25940,15,3
25960,15,4
25980,15,4
26000,15,7
26020,14,5
26040,15,3
26060,15,4
26080,15,4
26100,15,3
26120,15,4
26140,15,5
26160,15,3
26180,16,3
26200,15,3
26220,16,4
26240,14,6
26260,15,3
26280,15,4
26300,15,4
26320,15,3
26340,15,6
26360,15,4
26380,15,5
26400,16,3
26420,15,4
26440,15,3
26460,16,4
26480,15,4
26500,15,3
26520,16,3
26540,16,4
26560,16,3
26580,14,4
26600,14,4
26620,15,4
26640,15,4
26660,15,4
26680,15,4
26700,16,5
26720,16,3
26740,15,4
26760,15,3
26780,14,5
26800,15,3
26820,15,3
26840,15,3
26860,15,5
26880,15,4
26900,15,3
26920,14,3
26940,15,4
26960,16,3
26980,15,4
27000,14,3
27020,16,7
27040,15,3
27060,14,4
27080,15,4
27100,15,4
27120,15,4
27140,15,3
27160,15,3
27180,15,6
27200,16,3
27220,16,6
27240,16,4
27260,15,5
27280,16,3
27300,15,4
27320,15,4
27340,15,3
27360,15,4
27380,16,3
27400,15,3
27420,15,4
27440,15,4
27460,15,4
27480,16,7
27500,14,5
27520,15,3
27540,17,3
27560,16,4
27580,16,4
27600,15,4
27620,15,3
27640,15,3
27660,16,4
27680,15,4
27700,15,6
27720,15,4
27740,16,4
27760,15,3
27780,15,3
27800,15,3
27820,15,4
27840,16,3
27860,14,4
27880,16,3
27900,15,4
27920,15,3
27940,14,4
27960,15,4
27980,15,4
28000,15,7
28020,15,4
28040,16,3
28060,15,4
28080,15,3
28100,15,3
28120,16,3
28140,16,4
28160,16,3
28180,14,4
28200,16,3
28220,15,4
28240,15,4
28260,15,5
28280,15,3
28300,15,4
28320,15,3
28340,15,4
28360,16,3
28380,16,5
28400,14,4
28420,16,4
28440,15,4
28460,15,5
28480,15,7
28500,16,4
28520,15,3
28540,15,4
28560,15,5
28580,16,3
28600,16,3
28620,15,4
28640,15,3
28660,18,3
28680,16,3
28700,15,4
28720,14,4
28740,16,3
28760,15,4
28780,16,4
28800,15,4
28820,15,3
28840,15,3
28860,15,5
28880,15,3
28900,15,3
28920,14,4
28940,16,4
28960,15,3
28980,15,3
29000,14,4
29020,15,6
29040,15,4
29060,16,3
29080,15,4
29100,15,5
29120,16,4
29140,15,4
29160,15,3
29180,15,5
29200,15,3
29220,15,3
29240,16,4
29260,16,4
29280,15,4
29300,16,5
29320,15,3
29340,16,4
29360,15,3
29380,15,5
29400,14,4
29420,15,4
29440,14,4
29460,17,5
29480,15,3
29500,16,3
29520,15,3
29540,16,4
29560,14,4
29580,15,4
29600,16,3
29620,15,4
29640,15,5
29660,15,5
29680,16,3
29700,16,3
29720,14,4
29740,15,4
29760,15,4
29780,15,3
29800,15,4
29820,15,4
29840,15,3
29860,15,4
29880,15,4
29900,16,4
29920,15,4
29940,16,4
29960,15,7
29980,16,4
30000,15,3
30020,15,3
30040,15,3
30060,15,4
30080,16,3
30100,15,4
30120,15,4
30140,15,4
30160,15,3
30180,15,3
30200,15,4
30220,15,6
30240,16,4
30260,17,4
30280,16,4
30300,15,4
30320,15,3
30340,15,5
30360,14,4
30380,16,4
30400,15,3
30420,15,4
30440,16,4
30460,15,5
30480,15,4
30500,15,3
30520,15,3
30540,15,6
30560,15,4
30580,15,5
30600,15,4
30620,15,5
30640,15,4
30660,19,3
30680,15,6
30700,15,5
30720,21,4
30740,15,4
30760,16,3
30780,16,4
30800,16,3
30820,15,3
30840,14,5
30860,15,4
30880,15,4
30900,15,3
30920,15,4
30940,16,4
30960,15,4
30980,15,4
31000,16,3
31020,15,4
31040,15,3
31060,15,4
31080,16,3
31100,15,5
31120,15,4
31140,15,5
31160,15,3
31180,15,4
31200,15,4
31220,15,3
31240,15,3
31260,17,4
31280,16,3
31300,15,3
31320,16,3
31340,15,6
31360,15,4
31380,15,3
31400,14,4
31420,15,4
31440,15,4
31460,15,4
31480,15,3
31500,16,4
31520,15,3
31540,16,3
31560,16,3
31580,15,5
31600,15,3
31620,15,4
31640,15,8
31660,15,4
31680,15,3
31700,15,3
31720,14,3
31740,15,4
31760,15,3
31780,15,3
31800,15,3
31820,16,4
31840,15,3
31860,14,4
31880,15,3
31900,16,4
31920,14,3
31940,15,3
31960,15,6
31980,16,5
32000,15,4
32020,15,3
32040,14,4
32060,17,4
32080,15,3
32100,15,3
32120,15,3
32140,15,4
32160,14,3
32180,15,3
32200,14,4
32220,15,4
32240,16,3
32260,18,3
32280,15,3
32300,15,4
32320,15,3
32340,15,3
32360,15,3
32380,15,6
32400,15,3
32420,15,3
32440,15,3
32460,15,4
32480,14,3
32500,15,4
32520,15,4
32540,15,4
32560,15,3
32580,15,3
32600,14,4
32620,16,4
32640,16,5
32660,16,3
32680,15,4
32700,15,4
32720,15,3
32740,15,3
32760,16,3
32780,33,7
32800,34,8
32820,35,7
32840,34,6
32860,35,8
32880,35,6
32900,34,7
32920,34,6
32940,33,7
32960,33,7
32980,34,7
33000,34,6
33020,34,8
33040,35,6
33060,35,7
33080,33,7
33100,35,7
33120,33,7
33140,33,9
33160,33,7
33180,34,9
33200,34,7
33220,34,8
33240,34,7
33260,35,8
33280,33,7
33300,33,7
33320,33,7
33340,38,8
33360,33,7
33380,38,8
33400,34,7
33420,33,8
33440,33,7
33460,34,8
33480,34,7
33500,35,8
33520,35,7
33540,35,8
33560,33,9
33580,36,8
33600,34,7
33620,35,8
33640,35,7
33660,36,10
33680,33,8
33700,34,9
33720,33,8
33740,35,9
33760,34,8
33780,34,8
33800,34,7
33820,34,8
33840,34,7
33860,35,8
33880,32,9
33900,34,8
33920,33,8
33940,32,9
33960,33,8
33980,32,9
34000,33,8
34020,32,9
34040,32,7
34060,34,11
34080,33,8
34100,33,9
34120,33,7
34140,36,9
34160,33,8
34180,33,8
34200,33,8
34220,35,10
34240,33,8
34260,33,9
34280,33,8
34300,33,9
34320,36,8
34340,33,9
34360,34,10
34380,34,9
34400,33,8
34420,33,9
34440,33,10
34460,33,11
34480,33,9
34500,36,19
34520,34,6
34540,34,9
34560,34,9
34580,33,10
34600,33,10
34620,36,10
34640,59,6
34660,42,8
34680,54,8
34700,55,7
34720,41,8
34740,36,7
34760,35,7
34780,36,9
34800,33,9
34820,34,9
34840,34,7
34860,34,7
34880,37,7
34900,38,7
34920,33,6
34940,32,8
34960,33,6
34980,36,7
35000,33,7
35020,33,8
35040,34,7
35060,35,8
35080,33,7
35100,33,8
35120,64,7
35140,58,9
35160,36,7
35180,33,9
35200,34,7
35220,33,8
35240,34,9
35260,33,11
35280,33,12
35300,32,11
35320,38,8
35340,32,9
35360,34,7
35380,33,8
35400,35,7
35420,34,9
35440,32,7
35460,34,8
35480,32,8
35500,32,8
35520,33,7
35540,32,8
35560,32,8
35580,38,9
35600,33,7
35620,33,9
35640,33,8
35660,33,10
35680,35,7
35700,33,8
35720,34,7
35740,33,9
35760,32,8
35780,33,8
35800,33,7
35820,33,9
35840,33,7
35860,33,8
35880,32,7
35900,37,9
35920,35,7
35940,32,8
35960,33,7
35980,34,9
36000,33,7
36020,33,8
36040,32,7
36060,34,9
36080,31,8
36100,34,8
36120,34,9
36140,35,10
36160,33,10
36180,33,19
36200,33,8
36220,32,9
36240,34,7
36260,33,8
36280,34,7
36300,32,8
36320,33,9
36340,33,8
36360,33,8
36380,33,8
36400,33,8
36420,37,8
36440,33,7
36460,34,11
36480,32,8
36500,33,8
36520,34,7
36540,33,8
36560,33,7
36580,32,9
36600,35,9
36620,34,8
36640,33,8
36660,33,8
36680,33,8
36700,36,8
36720,36,8
36740,33,9
36760,32,8
36780,36,9
36800,38,8
36820,36,8
36840,36,7
36860,33,8
36880,36,8
36900,33,8
36920,33,8
36940,32,8
36960,33,9
36980,34,7
37000,33,10
37020,34,9
37040,33,9
37060,38,10
37080,34,10
37100,33,11
37120,38,9
37140,34,19
37160,33,8
37180,32,8
37200,33,7
37220,33,8
37240,34,7
37260,33,8
37280,34,8
37300,33,8
37320,33,8
37340,33,8
37360,32,8
37380,33,8
37400,34,7
37420,33,9
37440,38,7
37460,33,8
37480,34,9
37500,33,8
37520,37,8
37540,38,9
37560,34,11
37580,34,9
37600,35,8
37620,34,8
37640,33,7
37660,38,8
37680,32,7
37700,33,8
37720,33,7
37740,34,8
37760,33,12
37780,35,8
37800,36,7
37820,33,9
37840,40,7
37860,33,8
37880,34,7
37900,35,9
37920,34,7
37940,32,11
37960,33,10
37980,33,11
38000,34,10
38020,32,8
38040,33,8
38060,33,8
38080,33,8
38100,32,9
38120,32,7
38140,36,9
38160,35,9
38180,32,8
38200,35,8
38220,33,8
38240,35,9
38260,33,8
38280,33,7
38300,34,8
38320,33,8
38340,34,8
38360,33,8
38380,33,8
38400,33,8
38420,33,8
38440,32,8
38460,33,8
38480,33,7
38500,33,9
38520,35,7
38540,34,9
38560,32,8
38580,33,9
38600,33,8
38620,32,8
38640,34,7
38660,32,8
38680,33,7
38700,32,8
38720,33,8
38740,36,8
38760,33,7
38780,34,10
38800,33,8
38820,36,15
38840,33,9
38860,37,10
38880,32,10
38900,33,7
38920,34,7
38940,34,8
38960,35,9
38980,32,9
39000,34,8
39020,33,8
39040,33,7
39060,33,8
39080,34,7
39100,33,10
39120,35,7
39140,33,8
39160,33,7
39180,34,9
39200,37,7
39220,48,8
39240,48,7
39260,44,9
39280,45,8
39300,44,8
39320,44,8
39340,46,9
39360,51,7
39380,45,9
39400,44,7
39420,45,8
39440,44,8
39460,45,8
39480,44,7
39500,54,8
39520,45,9
39540,46,8
39560,45,7
39580,42,12
39600,45,11
39620,49,12
39640,44,10
39660,44,18
39680,43,11
39700,45,12
39720,45,10
39740,45,11
39760,44,17
39780,44,12
39800,46,10
39820,46,12
39840,46,10
39860,45,18
39880,47,10
39900,48,12
39920,47,11
39940,44,12
39960,46,13
39980,43,14
40000,45,18
40020,46,10
40040,46,9
40060,44,17
40080,48,10
40100,44,15
40120,44,10
40140,47,15
